"iri","type","label"
"http://identifiers.org/hgnc/9704","BM","PVALB"
"http://identifiers.org/hgnc/9704","BM","parvalbumin"
"http://identifiers.org/hgnc/9659","BM","PTPN7"
"http://identifiers.org/hgnc/11765","BM","TGFA"
"http://identifiers.org/hgnc/5360","BM","ID1"
"http://identifiers.org/hgnc/13361","BM","MEPE"
"http://identifiers.org/hgnc/16041","BM","EMCN"
"http://identifiers.org/hgnc/16041","BM","Endomucin"
"http://identifiers.org/hgnc/12692","BM","VIM"
"http://identifiers.org/hgnc/12692","BM","vimentin"
"http://identifiers.org/hgnc/12692","BM","Vimentin"
"http://identifiers.org/hgnc/2202","BM","COL4A1"
"http://identifiers.org/hgnc/2202","BM","Collagen IV"
"http://identifiers.org/hgnc/2202","BM","COL IV"
"http://identifiers.org/hgnc/53062","BM","LINC02196"
"http://identifiers.org/hgnc/32411","BM","SCART1"
"http://identifiers.org/hgnc/8569","BM","PCSK6"
"http://identifiers.org/hgnc/6269","BM","KCNJ8"
"http://identifiers.org/hgnc/7029","BM","MET"
"http://identifiers.org/hgnc/633","BM","AQP1"
"http://identifiers.org/hgnc/633","BM","aquaporin 1"
"http://identifiers.org/hgnc/4827","BM","HBB"
"http://identifiers.org/hgnc/16067","BM","MYOCD"
"http://identifiers.org/hgnc/11553","BM","TAGLN"
"http://identifiers.org/hgnc/11553","BM","TAGLN (SM22)"
"http://identifiers.org/hgnc/7569","BM","MYH11"
"http://identifiers.org/hgnc/2155","BM","CNN1"
"http://identifiers.org/hgnc/2155","BM","calponin 1"
"http://identifiers.org/hgnc/1605","BM","CCR4"
"http://identifiers.org/hgnc/14881","BM","ZEB2"
"http://identifiers.org/hgnc/6441","BM","KRT4"
"http://identifiers.org/hgnc/5318","BM","TNC"
"http://identifiers.org/hgnc/12371","BM","RSPH1"
"http://identifiers.org/hgnc/15467","BM","DYNLRB2"
"http://identifiers.org/hgnc/20771","BM","TUBB4B"
"http://identifiers.org/hgnc/3816","BM","FOXJ1"
"http://identifiers.org/hgnc/3816","BM","FOXJ1+"
"http://identifiers.org/hgnc/2558","BM","CX3CR1"
"http://identifiers.org/hgnc/6765","BM","MADCAM1"
"http://identifiers.org/hgnc/6765","BM","MAd-CAM-1"
"http://identifiers.org/hgnc/6765","BM","Mad-CAM-1"
"http://identifiers.org/hgnc/6765","BM","MADCAM1+"
"http://identifiers.org/hgnc/6342","BM","KIT"
"http://identifiers.org/hgnc/6342","BM","CD117"
"http://identifiers.org/hgnc/6342","BM","KIT proto-oncogene, receptor tyrosine kinase"
"http://identifiers.org/hgnc/13203","BM","AICDA"
"http://identifiers.org/hgnc/13203","BM","AID"
"http://identifiers.org/hgnc/13203","BM","AICDA+"
"http://identifiers.org/hgnc/11037","BM","SLC5A2"
"http://identifiers.org/hgnc/2212","BM","COL6A2"
"http://identifiers.org/hgnc/2212","BM","Col6A2"
"http://identifiers.org/hgnc/12693","BM","VIP"
"http://identifiers.org/hgnc/12693","BM","vasoactive intestinal polypeptide"
"http://identifiers.org/hgnc/787","BM","nitric oxide synthase"
"http://identifiers.org/hgnc/9723","BM","glycogen phosphorylase"
"http://identifiers.org/hgnc/9723","BM","glycogen phosphorylase B"
"http://identifiers.org/hgnc/163","BM","ACTN1"
"http://identifiers.org/hgnc/2211","BM","Col6A1"
"http://identifiers.org/hgnc/9143","BM","PHOX2B"
"http://identifiers.org/hgnc/2983","BM","DNTT"
"http://identifiers.org/hgnc/23145","BM","MAFA"
"http://identifiers.org/hgnc/6440","BM","cytokeratin 3"
"http://identifiers.org/hgnc/6440","BM","Fibrillin-2"
"http://identifiers.org/hgnc/21411","BM","AIFM2 (FSP1)"
"http://identifiers.org/hgnc/3009","BM","DPP4"
"http://identifiers.org/hgnc/7859","BM","NMU"
"http://identifiers.org/hgnc/1472","BM","CAMP"
"http://identifiers.org/hgnc/12403","BM","TTN"
"http://identifiers.org/hgnc/12403","BM","NPPA"
"http://identifiers.org/hgnc/4849","BM","HCRTR2"
"http://identifiers.org/hgnc/2481","BM","CSTA"
"http://identifiers.org/hgnc/7103","BM","Aquaporin 0"
"http://identifiers.org/hgnc/9937","BM","RCVRN"
"http://identifiers.org/hgnc/9937","BM","recoverin"
"http://identifiers.org/hgnc/9937","BM","Recoverin"
"http://identifiers.org/hgnc/1703","BM","CD83"
"http://identifiers.org/hgnc/50645","BM","LINC01378"
"http://identifiers.org/hgnc/8951","BM","SERPINE2"
"http://identifiers.org/hgnc/17257","BM","SPDEF"
"http://identifiers.org/hgnc/328","BM","AGR2"
"http://identifiers.org/hgnc/124","BM","TRAP: ACP5: acid phosphatase 5, tartrate resistant"
"http://identifiers.org/hgnc/7516","BM","MUC5B"
"http://identifiers.org/hgnc/7183","BM","MNDA"
"http://identifiers.org/hgnc/2764","BM","DEFA5"
"http://identifiers.org/hgnc/2764","BM","DFA5"
"http://identifiers.org/hgnc/2764","BM","defensin alpha 5"
"http://identifiers.org/hgnc/28274","BM","FAM163A"
"http://identifiers.org/hgnc/7849","BM","NME1"
"http://identifiers.org/hgnc/29990","BM","NUPR1"
"http://identifiers.org/hgnc/18508","BM","FCRL5"
"http://identifiers.org/hgnc/8620","BM","PAX6"
"http://identifiers.org/hgnc/1607","BM","CCR6"
"http://identifiers.org/hgnc/13222","BM","BCL11B"
"http://identifiers.org/hgnc/17104","BM","CDON"
"http://identifiers.org/hgnc/3770","BM","FMO2"
"http://identifiers.org/hgnc/22404","BM","GIMAP7"
"http://identifiers.org/hgnc/11200","BM","SOX4"
"http://identifiers.org/hgnc/11200","BM","SOX4+"
"http://identifiers.org/hgnc/29213","BM","CEMIP"
"http://identifiers.org/hgnc/12339","BM","TRPM2"
"http://identifiers.org/hgnc/348","BM","AHR+"
"http://identifiers.org/hgnc/5870","BM","IGLL1+"
"http://identifiers.org/hgnc/29","BM","ABCA1"
"http://identifiers.org/hgnc/477","BM","Pancreatic alpha-amylase"
"http://identifiers.org/hgnc/7553","BM","MYC"
"http://identifiers.org/hgnc/11051","BM","SLC6A5"
"http://identifiers.org/hgnc/52588","BM","LINC01798"
"http://identifiers.org/hgnc/7000","BM","MEIS1"
"http://identifiers.org/hgnc/1699","BM","CD79B"
"http://identifiers.org/hgnc/1699","BM","GATA3"
"http://identifiers.org/hgnc/14189","BM","LST1"
"http://identifiers.org/hgnc/20707","BM","OPALIN"
"http://identifiers.org/hgnc/2356","BM","CRHBP"
"http://identifiers.org/hgnc/24330","BM","CPLX4"
"http://identifiers.org/hgnc/2464","BM","VCAN"
"http://identifiers.org/hgnc/2464","BM","VCAN+"
"http://identifiers.org/hgnc/3613","BM","FCGR1A"
"http://identifiers.org/hgnc/3613","BM","CD64hi"
"http://identifiers.org/hgnc/3613","BM","CD64"
"http://identifiers.org/hgnc/3619","BM","FCGR3A"
"http://identifiers.org/hgnc/3619","BM","CD16-/lo"
"http://identifiers.org/hgnc/3619","BM","CD16hi"
"http://identifiers.org/hgnc/3619","BM","CD16"
"http://identifiers.org/hgnc/3619","BM","Fc fragment of IgG receptor IIIa/CD16"
"http://identifiers.org/hgnc/3619","BM","CD11c"
"http://identifiers.org/hgnc/3619","BM","FCGR3A+"
"http://identifiers.org/hgnc/3623","BM","FCN1"
"http://identifiers.org/hgnc/3623","BM","FCN1+"
"http://identifiers.org/hgnc/6149","BM","CD11B"
"http://identifiers.org/hgnc/6149","BM","ITGAM"
"http://identifiers.org/hgnc/6149","BM","integrin subunit alpha M/CD11b"
"http://identifiers.org/hgnc/6149","BM","CD11b"
"http://identifiers.org/hgnc/12810","BM","XIST"
"http://identifiers.org/hgnc/4093","BM","GAD2"
"http://identifiers.org/hgnc/4093","BM","glutamic acid decarboxylase 65"
"http://identifiers.org/hgnc/1452","BM","CALML3"
"http://identifiers.org/hgnc/9171","BM","PODXL"
"http://identifiers.org/hgnc/6711","BM","LTB"
"http://identifiers.org/hgnc/11950","BM","TNNT3"
"http://identifiers.org/hgnc/11757","BM","TFF3"
"http://identifiers.org/hgnc/16642","BM","CXCL16"
"http://identifiers.org/hgnc/7512","BM","MUC2"
"http://identifiers.org/hgnc/7512","BM","Mucin 2"
"http://identifiers.org/hgnc/2907","BM","DLK1"
"http://identifiers.org/hgnc/1804","BM","CD52"
"http://identifiers.org/hgnc/542","BM","ANXA4"
"http://identifiers.org/hgnc/3128","BM","GPR183"
"http://identifiers.org/hgnc/227","BM","ADARB2"
"http://identifiers.org/hgnc/14342","BM","C1QTNF7"
"http://identifiers.org/hgnc/21198","BM","HCFC1R1"
"http://identifiers.org/hgnc/6251","BM","KCNH2"
"http://identifiers.org/hgnc/4392","BM","GNAS"
"http://identifiers.org/hgnc/7060","BM","MGP"
"http://identifiers.org/hgnc/13841","BM","ADGRG6"
"http://identifiers.org/hgnc/234","BM","ADCY3"
"http://identifiers.org/hgnc/26545","BM","ARHGAP42"
"http://identifiers.org/hgnc/6008","BM","IL2RA"
"http://identifiers.org/hgnc/6008","BM","IL2RA+"
"http://identifiers.org/hgnc/6008","BM","CD25"
"http://identifiers.org/hgnc/11641","BM","TCF7L2"
"http://identifiers.org/hgnc/19739","BM","TTC6"
"http://identifiers.org/hgnc/6621","BM","Lipase E"
"http://identifiers.org/hgnc/9070","BM","PLEK"
"http://identifiers.org/hgnc/8498","BM","ORM1"
"http://identifiers.org/hgnc/30288","BM","DTL"
"http://identifiers.org/hgnc/18404","BM","FAM9B"
"http://identifiers.org/hgnc/10593","BM","SCN5A"
"http://identifiers.org/hgnc/15944","BM","Chymotrypsin like elastase 3A"
"http://identifiers.org/hgnc/9609","BM","PTH2R"
"http://identifiers.org/hgnc/3560","BM","FABP5"
"http://identifiers.org/hgnc/4183","BM","GBP2"
"http://identifiers.org/hgnc/639","BM","AQP6"
"http://identifiers.org/hgnc/13221","BM","BCL11A"
"http://identifiers.org/hgnc/7596","BM","MYO1B"
"http://identifiers.org/hgnc/17245","BM","CPA6"
"http://identifiers.org/hgnc/799","BM","ATP1A1"
"http://identifiers.org/hgnc/799","BM","ATPase Na+/K+ transporting subunit alpha 1"
"http://identifiers.org/hgnc/4414","BM","GNLY"
"http://identifiers.org/hgnc/4414","BM","GNLY+"
"http://identifiers.org/hgnc/11050","BM","SLC6A4"
"http://identifiers.org/hgnc/17635","BM","PD-L1"
"http://identifiers.org/hgnc/17635","BM","PDL1"
"http://identifiers.org/hgnc/29909","BM","PNAd"
"http://identifiers.org/hgnc/18060","BM","ARX"
"http://identifiers.org/hgnc/2943","BM","DNAH12"
"http://identifiers.org/hgnc/34527","BM","CDHR4"
"http://identifiers.org/hgnc/15581","BM","TFAP2D"
"http://identifiers.org/hgnc/4587","BM","GRIN2C"
"http://identifiers.org/hgnc/9229","BM","PLPP3"
"http://identifiers.org/hgnc/404","BM","ALDH2"
"http://identifiers.org/hgnc/11019","BM","SLC34A1"
"http://identifiers.org/hgnc/6001","BM","IL2"
"http://identifiers.org/hgnc/3327","BM","Elastin"
"http://identifiers.org/hgnc/3601","BM","FBLN2"
"http://identifiers.org/hgnc/33","BM","ABCA3"
"http://identifiers.org/hgnc/9991","BM","RGS1"
"http://identifiers.org/hgnc/28554","BM","CFAP299"
"http://identifiers.org/hgnc/5209","BM","HSD11B2"
"http://identifiers.org/hgnc/12011","BM","TPM2"
"http://identifiers.org/hgnc/28306","BM","PRELID2"
"http://identifiers.org/hgnc/10937","BM","SLC19A1"
"http://identifiers.org/hgnc/23319","BM","NTNG1"
"http://identifiers.org/hgnc/13826","BM","DMRTA1"
"http://identifiers.org/hgnc/49796","BM","LINC01239"
"http://identifiers.org/hgnc/60","BM","ABCC9"
"http://identifiers.org/hgnc/12716","BM","TRPV1"
"http://identifiers.org/hgnc/25636","BM","MCTP2"
"http://identifiers.org/hgnc/4901","BM","HHEX"
"http://identifiers.org/hgnc/1594","BM","CCNH"
"http://identifiers.org/hgnc/974","BM","BCAS1"
"http://identifiers.org/hgnc/484","BM","ANGPT1"
"http://identifiers.org/hgnc/21386","BM","FSTL5"
"http://identifiers.org/hgnc/53587","BM","LINC02552"
"http://identifiers.org/hgnc/7881","BM","NOTCH1"
"http://identifiers.org/hgnc/4403","BM","GNG11"
"http://identifiers.org/hgnc/10776","BM","SFRP1"
"http://identifiers.org/hgnc/12577","BM","UPK1A"
"http://identifiers.org/hgnc/9607","BM","PTHLH"
"http://identifiers.org/hgnc/9607","BM","PTHLH+"
"http://identifiers.org/hgnc/1639","BM","CD2"
"http://identifiers.org/hgnc/11935","BM","CD40LG"
"http://identifiers.org/hgnc/11935","BM","CD40L"
"http://identifiers.org/hgnc/11935","BM","CD57"
"http://identifiers.org/hgnc/2203","BM","Collagen IV"
"http://identifiers.org/hgnc/11919","BM","CD40"
"http://identifiers.org/hgnc/11922","BM","CD27"
"http://identifiers.org/hgnc/11922","BM","CD27hi"
"http://identifiers.org/hgnc/11922","BM","CD27lo"
"http://identifiers.org/hgnc/11922","BM","CD27+"
"http://identifiers.org/hgnc/1633","BM","CD19"
"http://identifiers.org/hgnc/1633","BM","CD19+"
"http://identifiers.org/hgnc/1633","BM","CD19 molecule"
"http://identifiers.org/hgnc/1645","BM","CD24"
"http://identifiers.org/hgnc/1645","BM","CD24+/lo"
"http://identifiers.org/hgnc/1667","BM","CD38"
"http://identifiers.org/hgnc/1667","BM","CD38+"
"http://identifiers.org/hgnc/1667","BM","CD38hi"
"http://identifiers.org/hgnc/1667","BM","CD38+/lo"
"http://identifiers.org/hgnc/1667","BM","CD38 molecule"
"http://identifiers.org/hgnc/7154","BM","MME"
"http://identifiers.org/hgnc/7154","BM","CD10"
"http://identifiers.org/hgnc/8619","BM","PAX5"
"http://identifiers.org/hgnc/23091","BM","SLC5A11"
"http://identifiers.org/hgnc/1636","BM","CD1C"
"http://identifiers.org/hgnc/1636","BM","CD1c+"
"http://identifiers.org/hgnc/1636","BM","CD1c-/lo"
"http://identifiers.org/hgnc/1636","BM","CD1c"
"http://identifiers.org/hgnc/1697","BM","CD74"
"http://identifiers.org/hgnc/1697","BM","HLA-DR"
"http://identifiers.org/hgnc/1697","BM","CD74+"
"http://identifiers.org/hgnc/17105","BM","BEST3"
"http://identifiers.org/hgnc/43959","BM","PTCSC3"
"http://identifiers.org/hgnc/990","BM","BCL2"
"http://identifiers.org/hgnc/2428","BM","YBX3+"
"http://identifiers.org/hgnc/11926","BM","TNFSF11"
"http://identifiers.org/hgnc/11926","BM","RANKL"
"http://identifiers.org/hgnc/2770","BM","DES"
"http://identifiers.org/hgnc/2770","BM","desmin"
"http://identifiers.org/hgnc/2770","BM","Desmin"
"http://identifiers.org/hgnc/29602","BM","PDPN"
"http://identifiers.org/hgnc/29602","BM","D2-40H"
"http://identifiers.org/hgnc/29602","BM","Podoplanin"
"http://identifiers.org/hgnc/29602","BM","podoplanin"
"http://identifiers.org/hgnc/3423","BM","EPX"
"http://identifiers.org/hgnc/17318","BM","RXFP2"
"http://identifiers.org/hgnc/6644","BM","LMO4"
"http://identifiers.org/hgnc/16703","BM","SLC17A6"
"http://identifiers.org/hgnc/417","BM","ALDOB"
"http://identifiers.org/hgnc/7603","BM","MYO5B"
"http://identifiers.org/hgnc/4964","BM","HLAG"
"http://identifiers.org/hgnc/16421","BM","SOX6"
"http://identifiers.org/hgnc/16231","BM","CBLN4"
"http://identifiers.org/hgnc/2959","BM","DNASE1L3"
"http://identifiers.org/hgnc/1955","BM","CHRNA1"
"http://identifiers.org/hgnc/4944","BM","HLA-DQB1"
"http://identifiers.org/hgnc/4944","BM","HAL-DQB1"
"http://identifiers.org/hgnc/1346","BM","C7"
"http://identifiers.org/hgnc/18695","BM","ST18"
"http://identifiers.org/hgnc/5997","BM","IL1RAPL2"
"http://identifiers.org/hgnc/26021","BM","LYAR"
"http://identifiers.org/hgnc/10832","BM","SH3GL3"
"http://identifiers.org/hgnc/2435","BM","CSF2RA"
"http://identifiers.org/hgnc/4948","BM","HLA-DRB1"
"http://identifiers.org/hgnc/913","BM","AZU1"
"http://identifiers.org/hgnc/3748","BM","filaggrin"
"http://identifiers.org/hgnc/3227","BM","EFNB2"
"http://identifiers.org/hgnc/52997","BM","LINC02137"
"http://identifiers.org/hgnc/7975","BM","NR2F1"
"http://identifiers.org/hgnc/6187","BM","Involucrin"
"http://identifiers.org/hgnc/2287","BM","COX7A1"
"http://identifiers.org/hgnc/129","BM","ACTA1"
"http://identifiers.org/hgnc/17265","BM","ABI3BP"
"http://identifiers.org/hgnc/16770","BM","SEMA6D"
"http://identifiers.org/hgnc/3229","BM","EGF"
"http://identifiers.org/hgnc/219","BM","ADAMTS3"
"http://identifiers.org/hgnc/3520","BM","EYA2"
"http://identifiers.org/hgnc/5184","BM","HRH3"
"http://identifiers.org/hgnc/30209","BM","PCP2"
"http://identifiers.org/hgnc/1604","BM","CCR3"
"http://identifiers.org/hgnc/1604","BM","C-C motif chemokine receptor 3"
"http://identifiers.org/hgnc/12019","BM","TPSB1"
"http://identifiers.org/hgnc/12019","BM","TPSAB1"
"http://identifiers.org/hgnc/12019","BM","Tryptase"
"http://identifiers.org/hgnc/145","BM","ACTG2"
"http://identifiers.org/hgnc/7316","BM","MS4A2"
"http://identifiers.org/hgnc/4279","BM","GJA5"
"http://identifiers.org/hgnc/4279","BM","CX40"
"http://identifiers.org/hgnc/20778","BM","tubulin"
"http://identifiers.org/hgnc/10006","BM","RHAG"
"http://identifiers.org/hgnc/12441","BM","TYMS"
"http://identifiers.org/hgnc/30840","BM","keratin 26"
"http://identifiers.org/hgnc/14430","BM","SLC13A3"
"http://identifiers.org/hgnc/9364","BM","Lubricin"
"http://identifiers.org/hgnc/1375","BM","CA4"
"http://identifiers.org/hgnc/1375","BM","Carbonic anhydrase 4"
"http://identifiers.org/hgnc/10912","BM","SLC12A3"
"http://identifiers.org/hgnc/17995","BM","TRPM6"
"http://identifiers.org/hgnc/11329","BM","SST"
"http://identifiers.org/hgnc/11329","BM","Somatostatin"
"http://identifiers.org/hgnc/12449","BM","TYROBP"
"http://identifiers.org/hgnc/20821","BM","COL24A1"
"http://identifiers.org/hgnc/2360","BM","CRIP1"
"http://identifiers.org/hgnc/8904","BM","PGLYRP1"
"http://identifiers.org/hgnc/6694","BM","LRP2"
"http://identifiers.org/hgnc/5297","BM","HTR3A"
"http://identifiers.org/hgnc/2479","BM","CST7"
"http://identifiers.org/hgnc/6436","BM","keratin 19"
"http://identifiers.org/hgnc/6436","BM","KRT19"
"http://identifiers.org/hgnc/6436","BM","Keratin 19"
"http://identifiers.org/hgnc/9352","BM","PRDX1"
"http://identifiers.org/hgnc/24327","BM","VGLL3"
"http://identifiers.org/hgnc/5716","BM","IGKC"
"http://identifiers.org/hgnc/277","BM","ADRA1A"
"http://identifiers.org/hgnc/10002","BM","RGS6"
"http://identifiers.org/hgnc/6018","BM","IL-6"
"http://identifiers.org/hgnc/6018","BM","IL6+"
"http://identifiers.org/hgnc/4235","BM","GFAP"
"http://identifiers.org/hgnc/43910","BM","IFNG-AS1"
"http://identifiers.org/hgnc/11201","BM","SOX5"
"http://identifiers.org/hgnc/28395","BM","SGMS2"
"http://identifiers.org/hgnc/2433","BM","CSF1R"
"http://identifiers.org/hgnc/2893","BM","DKK3"
"http://identifiers.org/hgnc/24149","BM","HES4"
"http://identifiers.org/hgnc/29853","BM","HECW2"
"http://identifiers.org/hgnc/9682","BM","PTPRT"
"http://identifiers.org/hgnc/13433","BM","ROBO3"
"http://identifiers.org/hgnc/7981","BM","NR4A2"
"http://identifiers.org/hgnc/8028","BM","NTHL1"
"http://identifiers.org/hgnc/10260","BM","RORgt"
"http://identifiers.org/hgnc/10260","BM","RORC+"
"http://identifiers.org/hgnc/10260","BM","RAR related orphan receptor C"
"http://identifiers.org/hgnc/10260","BM","RORC2"
"http://identifiers.org/hgnc/5361","BM","ID2"
"http://identifiers.org/hgnc/5361","BM","ID2+"
"http://identifiers.org/hgnc/6024","BM","IL7R"
"http://identifiers.org/hgnc/6024","BM","CD127hi"
"http://identifiers.org/hgnc/6024","BM","CD127"
"http://identifiers.org/hgnc/6443","BM","KRT6A"
"http://identifiers.org/hgnc/24045","BM","SPTSSB"
"http://identifiers.org/hgnc/12008","BM","Tryptophan hydroxylase 1"
"http://identifiers.org/hgnc/34","BM","ABCA4"
"http://identifiers.org/hgnc/19077","BM","NKp30"
"http://identifiers.org/hgnc/10044","BM","RNASE1"
"http://identifiers.org/hgnc/10751","BM","SELENOP"
"http://identifiers.org/hgnc/10909","BM","SLC40A1"
"http://identifiers.org/hgnc/11881","BM","Thymosin beta-4"
"http://identifiers.org/hgnc/1241","BM","C1QA"
"http://identifiers.org/hgnc/1242","BM","C1QB"
"http://identifiers.org/hgnc/1245","BM","C1QC"
"http://identifiers.org/hgnc/13378","BM","MS4A7"
"http://identifiers.org/hgnc/18628","BM","STAB1"
"http://identifiers.org/hgnc/613","BM","APOE"
"http://identifiers.org/hgnc/613","BM","APOE+"
"http://identifiers.org/hgnc/9472","BM","LGMN"
"http://identifiers.org/hgnc/19179","BM","CMTM8"
"http://identifiers.org/hgnc/19664","BM","GNG8"
"http://identifiers.org/hgnc/6934","BM","MCAM"
"http://identifiers.org/hgnc/6934","BM","melanoma cell adhesion molecule/CD146"
"http://identifiers.org/hgnc/10602","BM","SCNN1G"
"http://identifiers.org/hgnc/6817","BM","MAL"
"http://identifiers.org/hgnc/7720","BM","NEB"
"http://identifiers.org/hgnc/10646","BM","XCL2"
"http://identifiers.org/hgnc/13432","BM","RNF19A"
"http://identifiers.org/hgnc/3358","BM","ENPP3"
"http://identifiers.org/hgnc/3358","BM","CD203c"
"http://identifiers.org/hgnc/9674","BM","PTPRK"
"http://identifiers.org/hgnc/24757","BM","TYW3"
"http://identifiers.org/hgnc/4824","BM","HBA2"
"http://identifiers.org/hgnc/3765","BM","FLT3"
"http://identifiers.org/hgnc/3765","BM","CD135"
"http://identifiers.org/hgnc/8820","BM","PDYN"
"http://identifiers.org/hgnc/6732","BM","NKp44"
"http://identifiers.org/hgnc/11602","BM","TBX3"
"http://identifiers.org/hgnc/14236","BM","DERL3"
"http://identifiers.org/hgnc/14632","BM","ADAMTSL1"
"http://identifiers.org/hgnc/10259","BM","RORB"
"http://identifiers.org/hgnc/16973","BM","PPP1R17"
"http://identifiers.org/hgnc/8778","BM","PDE3A"
"http://identifiers.org/hgnc/14454","BM","GABRQ"
"http://identifiers.org/hgnc/11353","BM","STAC"
"http://identifiers.org/hgnc/10001","BM","RGS5"
"http://identifiers.org/hgnc/10001","BM","PECAM1"
"http://identifiers.org/hgnc/10008","BM","RHCE"
