organ,id,rdfs_label,name
blood_vasculature,UBERON:0004723,interlobular artery,interlobular renal artery
blood_vasculature,UBERON:0004639,renal afferent arteriole,renal afferent arteriole
blood_vasculature,UBERON:0004212,glomerular capillary,glomerular capillary
blood_vasculature,UBERON:0004640,renal efferent arteriole,renal efferent arteriole
blood_vasculature,UBERON:0005272,peritubular capillary,peritubular capillary
blood_vasculature,UBERON:0004726,vasa recta,vasa recta of kidney
blood_vasculature,FMA:70499,Superior segmental renal artery,superior segmental renal artery
blood_vasculature,UBERON:0003468,ureteric segment of renal artery,ureteric segment of renal artery
blood_vasculature,UBERON:0035322,right common iliac artery,right common iliac artery
blood_vasculature,FMA:14746,Right inferior phrenic artery,right inferior phrenic artery
blood_vasculature,FMA:14738,Right first lumbar artery,right lumbar artery 1
blood_vasculature,FMA:14739,Right second lumbar artery,right lumbar artery 2
blood_vasculature,FMA:14740,Right third lumbar artery,right lumbar artery 3
blood_vasculature,FMA:14741,Right fourth lumbar artery,right lumbar artery 4
blood_vasculature,FMA:14902,Right fifth lumbar artery,right lumbar artery 5
blood_vasculature,FMA:14755,Right middle suprarenal artery,right middle suprarenal artery
blood_vasculature,FMA:14762,Right ovarian artery,right ovarian artery
blood_vasculature,UBERON:0001185,right renal artery,right renal artery
blood_vasculature,UBERON:0001188,right testicular artery,right testicular artery
blood_vasculature,UBERON:0001182,superior mesenteric artery,superior mesenteric artery
blood_vasculature,UBERON:0005628,ileal artery,ileal artery
blood_vasculature,,,vasa recta of ileum
blood_vasculature,UBERON:0001197,ileocolic artery,ileocolic artery
blood_vasculature,FMA:14820,Ascending branch of inferior branch of ileocolic artery,colic branch of ileocolic artery
blood_vasculature,FMA:14816,Anterior cecal artery,anterior cecal artery
blood_vasculature,FMA:14817,Posterior cecal artery,posterior cecal artery
blood_vasculature,FMA:14819,Ileal branch of inferior branch of ileocolic artery,ileal branch of ileocolic artery
blood_vasculature,FMA:14818,Appendicular artery,appendicular artery
blood_vasculature,UBERON:0001195,inferior pancreaticoduodenal artery,inferior pancreaticoduodenal artery
blood_vasculature,FMA:70479,Anterior inferior pancreaticoduodenal artery,anterior inferior pancreaticoduodenal artery
blood_vasculature,FMA:70480,Posterior inferior pancreaticoduodenal artery,posterior inferior pancreaticoduodenal artery
blood_vasculature,UBERON:0018255,jejunal artery,jejunal branches
blood_vasculature,,,jejunal arcade
blood_vasculature,,,vasa recta of jejunum
blood_vasculature,UBERON:0001196,middle colic artery,middle colic artery
blood_vasculature,UBERON:8410023,right colic artery,right colic artery
blood_vasculature,UBERON:0001187,testicular artery,testicular artery
blood_vasculature,UBERON:0035539,esophageal artery,esophageal artery
blood_vasculature,FMA:4147,Left second bronchial artery,inferior left bronchial artery
blood_vasculature,FMA:4170,Left first superior phrenic artery,left first superior phrenic artery
blood_vasculature,FMA:4567,Left tenth posterior intercostal artery,left posterior intercostal artery 10
blood_vasculature,FMA:4590,Left eleventh posterior intercostal artery,left posterior intercostal artery 11
blood_vasculature,FMA:4406,Left third posterior intercostal artery,left posterior intercostal artery 3
blood_vasculature,FMA:4429,Left fourth posterior intercostal artery,left posterior intercostal artery 4
blood_vasculature,FMA:4452,Left fifth posterior intercostal artery,left posterior intercostal artery 5
blood_vasculature,FMA:4475,Left sixth posterior intercostal artery,left posterior intercostal artery 6
blood_vasculature,FMA:4498,Left seventh posterior intercostal artery,left posterior intercostal artery 7
blood_vasculature,FMA:4521,Left eighth posterior intercostal artery,left posterior intercostal artery 8
blood_vasculature,FMA:4544,Left ninth posterior intercostal artery,left posterior intercostal artery 9
blood_vasculature,FMA:4173,Left second superior phrenic artery,left second superior phrenic artery
blood_vasculature,FMA:4654,Left subcostal artery,left subcostal artery
blood_vasculature,FMA:69329,Pericardial artery,pericardial artery
blood_vasculature,FMA:4176,Posterior intercostal artery,posterior intercostal artery
blood_vasculature,,,segmental spinal artery #4
blood_vasculature,FMA:31933,Right bronchial artery,right bronchial artery
blood_vasculature,FMA:4165,Right first superior phrenic artery,right first superior phrenic artery
blood_vasculature,FMA:4360,Right tenth posterior intercostal artery,right posterior intercostal artery 10
blood_vasculature,FMA:4383,Right eleventh posterior intercostal artery,right posterior intercostal artery 11
blood_vasculature,FMA:4199,Right third posterior intercostal artery,right posterior intercostal artery 3
blood_vasculature,FMA:4222,Right fourth posterior intercostal artery,right posterior intercostal artery 4
blood_vasculature,FMA:4245,Right fifth posterior intercostal artery,right posterior intercostal artery 5
blood_vasculature,FMA:4268,Right sixth posterior intercostal artery,right posterior intercostal artery 6
blood_vasculature,FMA:4291,Right seventh posterior intercostal artery,right posterior intercostal artery 7
blood_vasculature,FMA:4314,Right eighth posterior intercostal artery,right posterior intercostal artery 8
blood_vasculature,FMA:4337,Right ninth posterior intercostal artery,right posterior intercostal artery 9
blood_vasculature,FMA:4168,Right second superior phrenic artery,right second superior phrenic artery
blood_vasculature,FMA:4634,Right subcostal artery,right subcostal artery
blood_vasculature,UBERON:0001561,subcostal artery,subcostal artery
blood_vasculature,FMA:4146,Left first bronchial artery,superior left bronchial artery
blood_vasculature,UBERON:0013133,superior phrenic artery,superior phrenic artery
blood_vasculature,UBERON:0001536,left common carotid artery plus branches,left common carotid artery
blood_vasculature,UBERON:0001584,left subclavian artery,left subclavian artery
blood_vasculature,UBERON:0001533,subclavian artery,subclavian artery
blood_vasculature,UBERON:0001394,axillary artery,axillary artery
blood_vasculature,FMA:22680,Anterior circumflex humeral artery,anterior humeral circumflex artery
blood_vasculature,UBERON:0001398,brachial artery,brachial artery
blood_vasculature,UBERON:0001399,deep brachial artery,deep brachial artery
blood_vasculature,FMA:23119,Medial collateral artery,medial collateral artery
blood_vasculature,FMA:23120,Radial collateral artery,radial collateral artery
blood_vasculature,FMA:22710,Inferior ulnar collateral artery,inferior ulnar collateral artery
blood_vasculature,UBERON:0001404,radial artery,radial artery
blood_vasculature,FMA:22838,Deep palmar arterial arch,deep palmar arch
blood_vasculature,,,first palmar metacarpal artery
blood_vasculature,,,second palmar metacarpal artery
blood_vasculature,,,third palmar metacarpal artery
blood_vasculature,FMA:22755,Dorsal carpal branch of radial artery,dorsal carpal branch of radial artery
blood_vasculature,FMA:22755,Dorsal carpal branch of radial artery,dorsal carpal arch
blood_vasculature,FMA:0323597,Fourth dorsal metacarpal artery,fourth dorsal metacarpal artery
blood_vasculature,,,lateral dorsal digital artery of fifth digit of hand
blood_vasculature,,,medial dorsal digital artery of fourth digit of hand
blood_vasculature,FMA:0323595,Second dorsal metacarpal artery,second dorsal metacarpal artery
blood_vasculature,,,lateral dorsal digital artery of third digit of hand
blood_vasculature,,,medial dorsal digital artery of second digit of hand
blood_vasculature,FMA:0323596,Third dorsal metacarpal artery,third dorsal metacarpal artery
blood_vasculature,,,lateral dorsal digital artery of fourth digit of hand
blood_vasculature,,,medial dorsal digital artery of third digit of hand
blood_vasculature,FMA:22761,First dorsal metacarpal artery,first dorsal metacarpal artery
blood_vasculature,,,dorsal digital artery of first digit of hand
blood_vasculature,,,lateral dorsal digital artery of second digit of hand
blood_vasculature,FMA:22750,Palmar carpal branch of radial artery,palmar carpal branch of radial artery
blood_vasculature,,,palmar carpal arterial arch
blood_vasculature,FMA:71534,Set of princeps pollicis artery,princeps pollicis artery
blood_vasculature,,,lateral proper palmar digital artery of first digit of hand
blood_vasculature,,,medial proper palmar digital artery of first digit of hand
blood_vasculature,FMA:22748,Radial recurrent artery,radial recurrent artery
blood_vasculature,FMA:22763,Arteria radialis indicis,radialis indicis artery
blood_vasculature,,,lateral proper palmar digital artery of second digit of hand
blood_vasculature,,,dorsal branch of lateral proper palmar digital artery of second digit of hand
blood_vasculature,FMA:22752,Superficial palmar branch of radial artery,superficial palmar branch of radial artery
blood_vasculature,FMA:22706,Superior ulnar collateral artery,superior ulnar collateral artery
blood_vasculature,UBERON:0001406,ulnar artery,ulnar artery
blood_vasculature,FMA:22800,Anterior ulnar recurrent artery,anterior ulnar recurrent artery
blood_vasculature,FMA:22806,Common interosseous artery,common interosseous artery
blood_vasculature,FMA:22810,Anterior interosseous artery,anterior interosseous artery
blood_vasculature,FMA:22811,Posterior interosseous artery,posterior interosseous artery
blood_vasculature,FMA:22824,Deep palmar branch of ulnar artery,deep palmar branch of ulnar artery
blood_vasculature,FMA:22820,Dorsal carpal branch of ulnar artery,dorsal carpal branch of ulnar artery
blood_vasculature,FMA:22755,Dorsal carpal branch of radial artery,dorsal carpal arch #2
blood_vasculature,,,medial dorsal digital artery of fifth digit of hand
blood_vasculature,UBERON:0002249,median artery,median artery
blood_vasculature,FMA:22817,Palmar carpal branch of ulnar artery,palmar carpal branch of ulnar artery
blood_vasculature,FMA:22803,Posterior ulnar recurrent artery,posterior ulnar recurrent artery
blood_vasculature,UBERON:0006564,superficial palmar arch,superficial palmar arch
blood_vasculature,UBERON:0006564,superficial palmar arch,superficial palmar arch #2
blood_vasculature,UBERON:0001410,common palmar digital artery,common palmar digital artery
blood_vasculature,UBERON:0006137,proper palmar digital artery,proper palmar digital artery
blood_vasculature,FMA:22854,First common palmar digital artery,first common palmar digital artery
blood_vasculature,FMA:22857,Lateral proper palmar digital artery of middle finger,lateral proper palmar digital artery of third digit of hand
blood_vasculature,,,dorsal branch of lateral proper palmar digital artery of third digit of hand
blood_vasculature,FMA:23047,Medial proper palmar digital artery of index finger,medial proper palmar digital artery of second digit of hand
blood_vasculature,,,dorsal branch of medial proper palmar digital artery of second digit of hand
blood_vasculature,FMA:85108,Fourth common palmar digital artery,medial proper palmar digital artery of fifth digit of hand
blood_vasculature,,,dorsal branch of medial proper palmar digital artery of fifth digit of hand
blood_vasculature,FMA:22855,Second common palmar digital artery,second common palmar digital artery
blood_vasculature,FMA:85114,Lateral proper palmar digital artery of ring finger,lateral proper palmar digital artery of fourth digit of hand
blood_vasculature,,,dorsal branch of lateral proper palmar digital artery of fourth digit of hand
blood_vasculature,FMA:85111,Medial proper palmar digital artery of middle finger,medial proper palmar digital artery of third digit of hand
blood_vasculature,,,dorsal branch of medial proper palmar digital artery of third digit of hand
blood_vasculature,FMA:85107,Third common palmar digital artery,third common palmar digital artery
blood_vasculature,FMA:23048,Lateral proper palmar digital artery of little finger,lateral proper palmar digital artery of fifth digit of hand
blood_vasculature,,,dorsal branch of lateral proper palmar digital artery of fifth digit of hand
blood_vasculature,FMA:23046,Medial proper palmar digital artery of ring finger,medial proper palmar digital artery of fourth digit of hand
blood_vasculature,,,dorsal branch of medial proper palmar digital artery of fourth digit of hand
blood_vasculature,UBERON:0001396,lateral thoracic artery,lateral thoracic artery
